date,city,temperature_c,rainfall_mm,humidity_pct,wind_speed_kmh,season,year,month,day,day_of_year
2022-08-15,VirtualCity,19.53,6.95,59.93,6.31,Monsoon,2022,8,15,227
2022-08-16,VirtualCity,18.38,6.18,60.85,5.93,Monsoon,2022,8,16,228
2022-08-17,VirtualCity,17.82,8.71,59.75,8.29,Monsoon,2022,8,17,229
2022-08-18,VirtualCity,17.58,9.45,62.45,5.51,Monsoon,2022,8,18,230
2022-08-19,VirtualCity,17.36,7.89,59.36,7.54,Monsoon,2022,8,19,231
2022-08-20,VirtualCity,16.47,10.71,57.75,6.5,Monsoon,2022,8,20,232
2022-08-21,VirtualCity,16.54,9.17,62.19,6.02,Monsoon,2022,8,21,233
2022-08-22,VirtualCity,19.33,11.33,57.03,7.68,Monsoon,2022,8,22,234
2022-08-23,VirtualCity,16.84,8.2,57.68,6.37,Monsoon,2022,8,23,235
2022-08-24,VirtualCity,15.72,15.68,64.6,5.9,Monsoon,2022,8,24,236
2022-08-25,VirtualCity,16.02,7.73,64.37,7.67,Monsoon,2022,8,25,237
2022-08-26,VirtualCity,18.34,6.97,58.01,7.51,Monsoon,2022,8,26,238
2022-08-27,VirtualCity,17.61,6.69,56.4,7.45,Monsoon,2022,8,27,239
2022-08-28,VirtualCity,17.34,8.47,64.24,1.34,Monsoon,2022,8,28,240
2022-08-29,VirtualCity,16.02,5.13,61.76,6.53,Monsoon,2022,8,29,241
2022-08-30,VirtualCity,17.17,9.55,60.0,6.26,Monsoon,2022,8,30,242
2022-08-31,VirtualCity,15.26,4.69,57.62,5.96,Monsoon,2022,8,31,243
2022-09-01,VirtualCity,15.75,9.21,60.42,6.73,Monsoon,2022,9,1,244
2022-09-02,VirtualCity,17.51,5.86,59.18,6.31,Monsoon,2022,9,2,245
2022-09-03,VirtualCity,17.28,7.97,56.79,6.81,Monsoon,2022,9,3,246
2022-09-04,VirtualCity,14.42,10.11,60.15,5.68,Monsoon,2022,9,4,247
2022-09-05,VirtualCity,14.54,13.82,60.88,7.8,Monsoon,2022,9,5,248
2022-09-06,VirtualCity,15.91,6.35,58.51,6.94,Monsoon,2022,9,6,249
2022-09-07,VirtualCity,18.27,8.36,63.81,6.66,Monsoon,2022,9,7,250
2022-09-08,VirtualCity,12.74,7.07,65.54,6.61,Monsoon,2022,9,8,251
2022-09-09,VirtualCity,15.96,6.71,64.46,7.41,Monsoon,2022,9,9,252
2022-09-10,VirtualCity,13.42,7.01,59.67,7.25,Monsoon,2022,9,10,253
2022-09-11,VirtualCity,14.47,10.36,63.99,5.89,Monsoon,2022,9,11,254
2022-09-12,VirtualCity,14.82,7.44,61.47,7.22,Monsoon,2022,9,12,255
2022-09-13,VirtualCity,14.68,13.42,56.41,6.25,Monsoon,2022,9,13,256
2022-09-14,VirtualCity,14.46,9.34,64.24,8.35,Monsoon,2022,9,14,257
2022-09-15,VirtualCity,15.22,6.16,62.34,7.38,Monsoon,2022,9,15,258
2022-09-16,VirtualCity,14.37,7.53,72.32,5.32,Monsoon,2022,9,16,259
2022-09-17,VirtualCity,12.93,6.52,67.98,8.87,Monsoon,2022,9,17,260
2022-09-18,VirtualCity,16.26,9.99,65.2,3.56,Monsoon,2022,9,18,261
2022-09-19,VirtualCity,16.18,4.58,63.55,6.86,Monsoon,2022,9,19,262
2022-09-20,VirtualCity,16.28,5.18,63.41,5.27,Monsoon,2022,9,20,263
2022-09-21,VirtualCity,12.67,6.77,58.94,8.38,Monsoon,2022,9,21,264
2022-09-22,VirtualCity,15.41,9.52,56.21,6.43,Monsoon,2022,9,22,265
2022-09-23,VirtualCity,15.95,10.68,59.88,5.19,Monsoon,2022,9,23,266
2022-09-24,VirtualCity,13.36,10.94,63.38,5.84,Monsoon,2022,9,24,267
2022-09-25,VirtualCity,14.91,9.01,55.35,5.31,Monsoon,2022,9,25,268
2022-09-26,VirtualCity,14.7,7.6,61.8,5.82,Monsoon,2022,9,26,269
2022-09-27,VirtualCity,17.63,9.47,63.2,5.8,Monsoon,2022,9,27,270
2022-09-28,VirtualCity,17.74,5.14,63.53,5.31,Monsoon,2022,9,28,271
2022-09-29,VirtualCity,12.35,3.53,61.95,6.55,Monsoon,2022,9,29,272
2022-09-30,VirtualCity,18.58,8.48,63.44,6.71,Monsoon,2022,9,30,273
2022-10-01,VirtualCity,13.47,5.24,71.91,5.07,Autumn,2022,10,1,274
2022-10-02,VirtualCity,16.31,7.24,67.87,4.29,Autumn,2022,10,2,275
2022-10-03,VirtualCity,16.3,7.58,63.18,6.67,Autumn,2022,10,3,276
2022-10-04,VirtualCity,13.36,7.79,65.36,6.95,Autumn,2022,10,4,277
2022-10-05,VirtualCity,15.6,9.23,65.72,7.21,Autumn,2022,10,5,278
2022-10-06,VirtualCity,14.72,8.92,62.97,7.01,Autumn,2022,10,6,279
2022-10-07,VirtualCity,15.73,7.44,63.17,8.26,Autumn,2022,10,7,280
2022-10-08,VirtualCity,15.26,5.97,70.5,7.59,Autumn,2022,10,8,281
2022-10-09,VirtualCity,16.73,7.1,64.98,9.63,Autumn,2022,10,9,282
2022-10-10,VirtualCity,15.07,5.47,62.48,10.16,Autumn,2022,10,10,283
2022-10-11,VirtualCity,14.74,6.27,66.89,4.35,Autumn,2022,10,11,284
2022-10-12,VirtualCity,16.66,12.38,67.74,3.84,Autumn,2022,10,12,285
2022-10-13,VirtualCity,15.93,6.94,59.58,6.49,Autumn,2022,10,13,286
2022-10-14,VirtualCity,16.19,7.44,67.51,7.13,Autumn,2022,10,14,287
2022-10-15,VirtualCity,14.13,4.81,71.35,6.46,Autumn,2022,10,15,288
2022-10-16,VirtualCity,13.61,8.52,69.88,7.42,Autumn,2022,10,16,289
2022-10-17,VirtualCity,14.37,7.87,77.19,6.27,Autumn,2022,10,17,290
2022-10-18,VirtualCity,14.34,7.79,73.48,5.79,Autumn,2022,10,18,291
2022-10-19,VirtualCity,16.5,6.49,74.46,5.99,Autumn,2022,10,19,292
2022-10-20,VirtualCity,16.84,8.2,80.07,6.43,Autumn,2022,10,20,293
2022-10-21,VirtualCity,15.2,8.63,72.09,7.71,Autumn,2022,10,21,294
2022-10-22,VirtualCity,17.64,6.37,69.91,6.14,Autumn,2022,10,22,295
2022-10-23,VirtualCity,17.6,5.4,73.34,6.4,Autumn,2022,10,23,296
2022-10-24,VirtualCity,15.98,4.44,67.4,7.46,Autumn,2022,10,24,297
2022-10-25,VirtualCity,14.45,3.48,70.26,6.57,Autumn,2022,10,25,298
2022-10-26,VirtualCity,18.12,3.79,67.42,8.17,Autumn,2022,10,26,299
2022-10-27,VirtualCity,15.74,5.16,71.79,5.76,Autumn,2022,10,27,300
2022-10-28,VirtualCity,16.09,1.35,67.78,5.52,Autumn,2022,10,28,301
2022-10-29,VirtualCity,15.47,6.91,67.82,7.28,Autumn,2022,10,29,302
2022-10-30,VirtualCity,14.73,2.87,72.41,7.43,Autumn,2022,10,30,303
2022-10-31,VirtualCity,13.94,3.85,70.38,5.94,Autumn,2022,10,31,304
2022-11-01,VirtualCity,17.18,4.32,63.4,8.62,Autumn,2022,11,1,305
2022-11-02,VirtualCity,15.15,4.78,65.47,9.35,Autumn,2022,11,2,306
2022-11-03,VirtualCity,21.0,3.84,66.87,6.31,Autumn,2022,11,3,307
2022-11-04,VirtualCity,14.88,4.35,68.1,8.88,Autumn,2022,11,4,308
2022-11-05,VirtualCity,14.72,4.26,73.46,4.27,Autumn,2022,11,5,309
2022-11-06,VirtualCity,17.47,3.31,72.85,8.45,Autumn,2022,11,6,310
2022-11-07,VirtualCity,19.1,2.49,76.4,6.16,Autumn,2022,11,7,311
2022-11-08,VirtualCity,17.0,6.47,75.32,8.39,Autumn,2022,11,8,312
2022-11-09,VirtualCity,17.87,0.0,76.76,6.1,Autumn,2022,11,9,313
2022-11-10,VirtualCity,14.36,3.43,75.06,7.2,Autumn,2022,11,10,314
2022-11-11,VirtualCity,16.22,2.75,73.63,6.35,Autumn,2022,11,11,315
2022-11-12,VirtualCity,15.74,4.6,77.34,7.09,Autumn,2022,11,12,316
2022-11-13,VirtualCity,14.62,0.38,76.78,9.58,Autumn,2022,11,13,317
2022-11-14,VirtualCity,17.75,2.38,74.75,7.29,Autumn,2022,11,14,318
2022-11-15,VirtualCity,14.33,3.15,78.48,9.98,Autumn,2022,11,15,319
2022-11-16,VirtualCity,15.84,5.63,64.16,7.02,Autumn,2022,11,16,320
2022-11-17,VirtualCity,17.14,3.9,72.53,9.3,Autumn,2022,11,17,321
2022-11-18,VirtualCity,16.82,0.46,72.61,5.6,Autumn,2022,11,18,322
2022-11-19,VirtualCity,18.79,1.93,78.58,7.24,Autumn,2022,11,19,323
2022-11-20,VirtualCity,18.78,4.95,80.39,6.97,Autumn,2022,11,20,324
2022-11-21,VirtualCity,19.8,0.36,68.44,9.49,Autumn,2022,11,21,325
2022-11-22,VirtualCity,19.72,2.83,80.01,7.91,Autumn,2022,11,22,326
2022-11-23,VirtualCity,20.44,2.98,69.81,5.21,Autumn,2022,11,23,327
2022-11-24,VirtualCity,18.86,2.15,70.05,6.18,Autumn,2022,11,24,328
2022-11-25,VirtualCity,19.46,8.93,73.8,6.57,Autumn,2022,11,25,329
2022-11-26,VirtualCity,19.91,2.09,73.59,8.94,Autumn,2022,11,26,330
2022-11-27,VirtualCity,19.5,3.99,68.74,8.82,Autumn,2022,11,27,331
2022-11-28,VirtualCity,18.83,1.31,77.69,7.53,Autumn,2022,11,28,332
2022-11-29,VirtualCity,19.07,4.16,77.92,7.26,Autumn,2022,11,29,333
2022-11-30,VirtualCity,18.49,4.92,79.52,8.82,Autumn,2022,11,30,334
2022-12-01,VirtualCity,20.5,1.71,73.68,6.64,Winter,2022,12,1,335
2022-12-02,VirtualCity,19.88,2.88,75.35,8.58,Winter,2022,12,2,336
2022-12-03,VirtualCity,19.17,1.03,75.49,8.51,Winter,2022,12,3,337
2022-12-04,VirtualCity,19.33,0.48,82.46,7.77,Winter,2022,12,4,338
2022-12-05,VirtualCity,18.66,5.28,64.46,8.61,Winter,2022,12,5,339
2022-12-06,VirtualCity,22.1,1.78,72.06,8.29,Winter,2022,12,6,340
2022-12-07,VirtualCity,20.91,4.33,75.99,8.79,Winter,2022,12,7,341
2022-12-08,VirtualCity,19.65,6.88,71.71,6.63,Winter,2022,12,8,342
2022-12-09,VirtualCity,22.32,1.24,75.1,9.0,Winter,2022,12,9,343
2022-12-10,VirtualCity,20.42,2.46,75.7,9.53,Winter,2022,12,10,344
2022-12-11,VirtualCity,19.32,6.61,73.65,8.72,Winter,2022,12,11,345
2022-12-12,VirtualCity,23.12,2.69,76.61,9.09,Winter,2022,12,12,346
2022-12-13,VirtualCity,20.95,2.64,78.93,8.27,Winter,2022,12,13,347
2022-12-14,VirtualCity,21.3,0.3,75.53,9.5,Winter,2022,12,14,348
2022-12-15,VirtualCity,22.14,0.0,74.72,8.55,Winter,2022,12,15,349
2022-12-16,VirtualCity,23.96,2.63,75.93,7.12,Winter,2022,12,16,350
2022-12-17,VirtualCity,22.44,3.8,76.61,9.52,Winter,2022,12,17,351
2022-12-18,VirtualCity,20.78,3.67,69.73,6.61,Winter,2022,12,18,352
2022-12-19,VirtualCity,23.56,1.94,78.58,8.94,Winter,2022,12,19,353
2022-12-20,VirtualCity,22.19,3.04,74.97,8.17,Winter,2022,12,20,354
2022-12-21,VirtualCity,25.92,0.0,81.86,8.13,Winter,2022,12,21,355
2022-12-22,VirtualCity,23.25,4.01,79.21,8.91,Winter,2022,12,22,356
2022-12-23,VirtualCity,20.07,3.36,81.56,7.88,Winter,2022,12,23,357
2022-12-24,VirtualCity,24.13,7.34,72.86,9.38,Winter,2022,12,24,358
2022-12-25,VirtualCity,26.68,3.02,75.45,8.86,Winter,2022,12,25,359
2022-12-26,VirtualCity,26.3,0.93,71.98,8.09,Winter,2022,12,26,360
2022-12-27,VirtualCity,26.86,2.89,74.15,10.46,Winter,2022,12,27,361
2022-12-28,VirtualCity,22.75,2.28,81.99,9.13,Winter,2022,12,28,362
2022-12-29,VirtualCity,25.82,3.96,82.94,9.68,Winter,2022,12,29,363
2022-12-30,VirtualCity,23.54,3.06,72.4,10.65,Winter,2022,12,30,364
2022-12-31,VirtualCity,25.13,0.23,75.17,10.66,Winter,2022,12,31,365
2023-01-01,VirtualCity,23.22,0.0,76.69,9.71,Winter,2023,1,1,1
2023-01-02,VirtualCity,24.34,3.58,79.34,8.68,Winter,2023,1,2,2
2023-01-03,VirtualCity,24.46,6.04,69.94,7.36,Winter,2023,1,3,3
2023-01-04,VirtualCity,27.0,3.17,70.56,9.35,Winter,2023,1,4,4
2023-01-05,VirtualCity,27.02,4.79,78.91,10.45,Winter,2023,1,5,5
2023-01-06,VirtualCity,26.41,5.23,69.14,9.59,Winter,2023,1,6,6
2023-01-07,VirtualCity,24.14,3.59,75.13,5.06,Winter,2023,1,7,7
2023-01-08,VirtualCity,25.86,1.21,77.53,10.26,Winter,2023,1,8,8
2023-01-09,VirtualCity,25.38,3.43,78.52,10.36,Winter,2023,1,9,9
2023-01-10,VirtualCity,27.98,5.66,76.26,8.91,Winter,2023,1,10,10
2023-01-11,VirtualCity,28.61,4.17,75.32,10.48,Winter,2023,1,11,11
2023-01-12,VirtualCity,28.59,4.65,80.12,10.08,Winter,2023,1,12,12
2023-01-13,VirtualCity,26.04,1.98,77.84,8.53,Winter,2023,1,13,13
2023-01-14,VirtualCity,23.24,2.55,74.07,10.9,Winter,2023,1,14,14
2023-01-15,VirtualCity,24.86,2.74,76.75,7.88,Winter,2023,1,15,15
2023-01-16,VirtualCity,29.81,2.89,78.08,9.35,Winter,2023,1,16,16
2023-01-17,VirtualCity,27.24,5.57,83.36,9.26,Winter,2023,1,17,17
2023-01-18,VirtualCity,26.88,0.0,79.57,8.48,Winter,2023,1,18,18
2023-01-19,VirtualCity,30.63,3.07,81.22,9.86,Winter,2023,1,19,19
2023-01-20,VirtualCity,30.23,2.83,73.85,11.09,Winter,2023,1,20,20
2023-01-21,VirtualCity,28.53,0.0,74.13,11.04,Winter,2023,1,21,21
2023-01-22,VirtualCity,28.21,69.15397665095712,75.21,10.43,Winter,2023,1,22,22
2023-01-23,VirtualCity,28.62,1.41,75.5,7.55,Winter,2023,1,23,23
2023-01-24,VirtualCity,29.31,2.21,71.96,8.0,Winter,2023,1,24,24
2023-01-25,VirtualCity,31.53,7.07,80.97,9.82,Winter,2023,1,25,25
2023-01-26,VirtualCity,29.92,5.22,79.35,9.6,Winter,2023,1,26,26
2023-01-27,VirtualCity,30.53,4.26,74.51,9.06,Winter,2023,1,27,27
2023-01-28,VirtualCity,31.35,3.84,78.2,11.97,Winter,2023,1,28,28
2023-01-29,VirtualCity,27.99,2.64,76.43,9.83,Winter,2023,1,29,29
2023-01-30,VirtualCity,31.03,7.4,78.32,10.37,Winter,2023,1,30,30
2023-01-31,VirtualCity,29.6,4.76,69.96,10.92,Winter,2023,1,31,31
2023-02-01,VirtualCity,26.42,1.35,74.64,9.82,Winter,2023,2,1,32
2023-02-02,VirtualCity,27.14,0.0,74.89,12.88,Winter,2023,2,2,33
2023-02-03,VirtualCity,28.95,4.25,77.5,8.65,Winter,2023,2,3,34
2023-02-04,VirtualCity,31.42,2.88,72.38,9.07,Winter,2023,2,4,35
2023-02-05,VirtualCity,30.94,0.0,64.77,8.68,Winter,2023,2,5,36
2023-02-06,VirtualCity,31.18,3.94,70.32,11.7,Winter,2023,2,6,37
2023-02-07,VirtualCity,33.97,2.41,74.28,10.8,Winter,2023,2,7,38
2023-02-08,VirtualCity,29.27,4.17,74.65,9.2,Winter,2023,2,8,39
2023-02-09,VirtualCity,31.27,3.97,81.0,8.83,Winter,2023,2,9,40
2023-02-10,VirtualCity,31.9,1.66,76.47,11.54,Winter,2023,2,10,41
2023-02-11,VirtualCity,30.47,4.39,74.33,10.32,Winter,2023,2,11,42
2023-02-12,VirtualCity,31.74,1.9,73.73,11.59,Winter,2023,2,12,43
2023-02-13,VirtualCity,29.43,2.05,78.14,9.84,Winter,2023,2,13,44
2023-02-14,VirtualCity,34.07,1.83,71.22,10.54,Winter,2023,2,14,45
2023-02-15,VirtualCity,31.05,5.49,72.87,10.29,Winter,2023,2,15,46
2023-02-16,VirtualCity,35.24,2.38,68.93,9.19,Winter,2023,2,16,47
2023-02-17,VirtualCity,32.26,6.02,78.81,9.77,Winter,2023,2,17,48
2023-02-18,VirtualCity,33.97,6.92,74.55,8.53,Winter,2023,2,18,49
2023-02-19,VirtualCity,32.46,1.37,70.0,10.56,Winter,2023,2,19,50
2023-02-20,VirtualCity,32.6,0.0,72.21,10.88,Winter,2023,2,20,51
2023-02-21,VirtualCity,31.88,5.3,74.55,11.16,Winter,2023,2,21,52
2023-02-22,VirtualCity,39.49307270157292,2.25,71.35,10.78,Winter,2023,2,22,53
2023-02-23,VirtualCity,33.45,1.09,70.05,9.83,Winter,2023,2,23,54
2023-02-24,VirtualCity,31.9,1.7,69.4,11.85,Winter,2023,2,24,55
2023-02-25,VirtualCity,32.98,2.09,73.21,11.06,Winter,2023,2,25,56
2023-02-26,VirtualCity,32.35,5.85,71.44999999999999,11.66,Winter,2023,2,26,57
2023-02-27,VirtualCity,36.81,3.35,69.69,11.74,Winter,2023,2,27,58
2023-02-28,VirtualCity,33.32,5.82,65.99,9.85,Winter,2023,2,28,59
2023-03-01,VirtualCity,35.86,4.09,71.47,10.46,Summer,2023,3,1,60
2023-03-02,VirtualCity,33.34,2.32,70.25,10.93,Summer,2023,3,2,61
2023-03-03,VirtualCity,40.82612951836594,2.14,69.51,8.62,Summer,2023,3,3,62
2023-03-04,VirtualCity,31.82,4.24,71.41,8.65,Summer,2023,3,4,63
2023-03-05,VirtualCity,33.21,4.8,73.42,8.44,Summer,2023,3,5,64
2023-03-06,VirtualCity,34.27,5.19,73.05,9.87,Summer,2023,3,6,65
2023-03-07,VirtualCity,36.41,2.42,72.27,9.59,Summer,2023,3,7,66
2023-03-08,VirtualCity,34.43,3.39,68.91,8.27,Summer,2023,3,8,67
2023-03-09,VirtualCity,36.24,4.28,67.42,10.17,Summer,2023,3,9,68
2023-03-10,VirtualCity,35.19,2.16,65.32,9.87,Summer,2023,3,10,69
2023-03-11,VirtualCity,36.74,0.5,66.93,11.4,Summer,2023,3,11,70
2023-03-12,VirtualCity,34.27,1.23,69.19,12.39,Summer,2023,3,12,71
2023-03-13,VirtualCity,38.0,2.47,65.77,10.51,Summer,2023,3,13,72
2023-03-14,VirtualCity,33.74,4.46,69.1,9.12,Summer,2023,3,14,73
2023-03-15,VirtualCity,33.37,5.77,64.66,10.73,Summer,2023,3,15,74
2023-03-16,VirtualCity,32.75,0.02,61.68,9.96,Summer,2023,3,16,75
2023-03-17,VirtualCity,38.11,1.69,71.4,9.65,Summer,2023,3,17,76
2023-03-18,VirtualCity,35.89,2.21,66.03,8.89,Summer,2023,3,18,77
2023-03-19,VirtualCity,34.2,4.75,64.38,9.36,Summer,2023,3,19,78
2023-03-20,VirtualCity,36.61,1.84,63.15,9.69,Summer,2023,3,20,79
2023-03-21,VirtualCity,35.8,2.05,69.01,10.86,Summer,2023,3,21,80
2023-03-22,VirtualCity,37.75,0.0,72.62,10.5,Summer,2023,3,22,81
2023-03-23,VirtualCity,32.51,4.06,65.3,12.07,Summer,2023,3,23,82
2023-03-24,VirtualCity,34.46,2.64,65.85,10.67,Summer,2023,3,24,83
2023-03-25,VirtualCity,34.19,1.56,70.79,10.36,Summer,2023,3,25,84
2023-03-26,VirtualCity,31.94,2.43,59.06,9.47,Summer,2023,3,26,85
2023-03-27,VirtualCity,36.51,5.48,73.96,8.58,Summer,2023,3,27,86
2023-03-28,VirtualCity,34.53,0.79,75.67,9.12,Summer,2023,3,28,87
2023-03-29,VirtualCity,36.05,1.15,54.86,8.95,Summer,2023,3,29,88
2023-03-30,VirtualCity,38.49,5.75,65.09,6.7,Summer,2023,3,30,89
2023-03-31,VirtualCity,34.43,3.17,62.4,8.55,Summer,2023,3,31,90
2023-04-01,VirtualCity,34.33,4.47,64.01,11.67,Summer,2023,4,1,91
2023-04-02,VirtualCity,35.14,84.61430664700231,63.18,10.17,Summer,2023,4,2,92
2023-04-03,VirtualCity,36.44,2.92,67.9,9.26,Summer,2023,4,3,93
2023-04-04,VirtualCity,34.1,2.23,64.0,10.17,Summer,2023,4,4,94
2023-04-05,VirtualCity,33.99,4.83,60.6,7.33,Summer,2023,4,5,95
2023-04-06,VirtualCity,36.51,5.56,63.34,9.99,Summer,2023,4,6,96
2023-04-07,VirtualCity,35.48,5.39,65.89,11.17,Summer,2023,4,7,97
2023-04-08,VirtualCity,31.83,0.39,58.89,9.47,Summer,2023,4,8,98
2023-04-09,VirtualCity,33.03,5.87,56.83,7.47,Summer,2023,4,9,99
2023-04-10,VirtualCity,37.1,2.21,71.18,9.08,Summer,2023,4,10,100
2023-04-11,VirtualCity,35.42,1.34,60.44,11.09,Summer,2023,4,11,101
2023-04-12,VirtualCity,33.65,2.63,62.26,9.84,Summer,2023,4,12,102
2023-04-13,VirtualCity,34.5,4.83,61.01,7.81,Summer,2023,4,13,103
2023-04-14,VirtualCity,34.74,4.19,64.59,12.33,Summer,2023,4,14,104
2023-04-15,VirtualCity,35.79,2.44,69.29,7.96,Summer,2023,4,15,105
2023-04-16,VirtualCity,32.61,4.84,64.32,9.15,Summer,2023,4,16,106
2023-04-17,VirtualCity,33.34,3.31,55.73,8.17,Summer,2023,4,17,107
2023-04-18,VirtualCity,34.96,1.74,56.07,8.15,Summer,2023,4,18,108
2023-04-19,VirtualCity,34.35,1.44,59.81,8.82,Summer,2023,4,19,109
2023-04-20,VirtualCity,35.31,3.9,60.14,10.1,Summer,2023,4,20,110
2023-04-21,VirtualCity,32.55,2.82,54.13,10.86,Summer,2023,4,21,111
2023-04-22,VirtualCity,34.87,0.0,64.1,8.82,Summer,2023,4,22,112
2023-04-23,VirtualCity,35.91,4.86,56.28,8.05,Summer,2023,4,23,113
2023-04-24,VirtualCity,34.94,1.94,66.41,9.81,Summer,2023,4,24,114
2023-04-25,VirtualCity,34.35,6.5,67.53,9.82,Summer,2023,4,25,115
2023-04-26,VirtualCity,33.93,0.0,59.06,9.47,Summer,2023,4,26,116
2023-04-27,VirtualCity,32.75,2.6,61.62,9.48,Summer,2023,4,27,117
2023-04-28,VirtualCity,33.82,1.46,54.75,8.99,Summer,2023,4,28,118
2023-04-29,VirtualCity,35.74,0.85,61.99,9.21,Summer,2023,4,29,119
2023-04-30,VirtualCity,33.59,1.93,57.32,8.85,Summer,2023,4,30,120
2023-05-01,VirtualCity,32.35,6.9,54.79,10.32,Summer,2023,5,1,121
2023-05-02,VirtualCity,32.86,3.32,57.8,11.68,Summer,2023,5,2,122
2023-05-03,VirtualCity,33.81,1.26,56.91,9.19,Summer,2023,5,3,123
2023-05-04,VirtualCity,32.86,0.0,57.3,8.94,Summer,2023,5,4,124
2023-05-05,VirtualCity,34.06,0.0,62.23,9.22,Summer,2023,5,5,125
2023-05-06,VirtualCity,34.02,1.82,55.12,8.09,Summer,2023,5,6,126
2023-05-07,VirtualCity,34.47,1.61,65.03,9.77,Summer,2023,5,7,127
2023-05-08,VirtualCity,35.17,2.51,52.62,9.35,Summer,2023,5,8,128
2023-05-09,VirtualCity,34.42,0.0,64.22,8.29,Summer,2023,5,9,129
2023-05-10,VirtualCity,31.42,2.8,53.52,9.84,Summer,2023,5,10,130
2023-05-11,VirtualCity,31.36,5.26,57.43,8.75,Summer,2023,5,11,131
2023-05-12,VirtualCity,32.5,6.57,55.31,7.53,Summer,2023,5,12,132
2023-05-13,VirtualCity,31.82,0.0,55.74,9.08,Summer,2023,5,13,133
2023-05-14,VirtualCity,30.68,1.24,60.16,8.91,Summer,2023,5,14,134
2023-05-15,VirtualCity,31.6,1.12,62.81,9.75,Summer,2023,5,15,135
2023-05-16,VirtualCity,31.44,3.32,61.42,9.56,Summer,2023,5,16,136
2023-05-17,VirtualCity,31.02,0.32,54.89,8.4,Summer,2023,5,17,137
2023-05-18,VirtualCity,31.43,6.7,57.1,7.93,Summer,2023,5,18,138
2023-05-19,VirtualCity,33.55,3.1,53.1,8.47,Summer,2023,5,19,139
2023-05-20,VirtualCity,31.95,2.73,52.12,8.87,Summer,2023,5,20,140
2023-05-21,VirtualCity,35.23,6.61,51.36,8.98,Summer,2023,5,21,141
2023-05-22,VirtualCity,31.65,3.17,54.06,8.73,Summer,2023,5,22,142
2023-05-23,VirtualCity,30.83,4.19,56.68,8.22,Summer,2023,5,23,143
2023-05-24,VirtualCity,31.13,1.76,47.91,9.49,Summer,2023,5,24,144
2023-05-25,VirtualCity,31.37,0.5,55.24,7.45,Summer,2023,5,25,145
2023-05-26,VirtualCity,31.5,2.28,61.37,11.2,Summer,2023,5,26,146
2023-05-27,VirtualCity,33.83,8.53,59.67,9.11,Summer,2023,5,27,147
2023-05-28,VirtualCity,36.69021991308006,5.22,52.73,6.81,Summer,2023,5,28,148
2023-05-29,VirtualCity,31.72,4.53,49.36,8.35,Summer,2023,5,29,149
2023-05-30,VirtualCity,30.59,1.88,56.68,9.02,Summer,2023,5,30,150
2023-05-31,VirtualCity,27.78,6.13,45.46,7.64,Summer,2023,5,31,151
2023-06-01,VirtualCity,31.14,1.24,59.07,6.23,Monsoon,2023,6,1,152
2023-06-02,VirtualCity,31.74,0.88,53.67,6.74,Monsoon,2023,6,2,153
2023-06-03,VirtualCity,28.4,3.2,61.75,8.6,Monsoon,2023,6,3,154
2023-06-04,VirtualCity,29.52,8.83,47.42,5.81,Monsoon,2023,6,4,155
2023-06-05,VirtualCity,26.79,8.81,57.91,6.14,Monsoon,2023,6,5,156
2023-06-06,VirtualCity,27.34,3.74,53.75,8.49,Monsoon,2023,6,6,157
2023-06-07,VirtualCity,30.64,3.35,52.74,7.55,Monsoon,2023,6,7,158
2023-06-08,VirtualCity,28.21,1.32,48.5,6.95,Monsoon,2023,6,8,159
2023-06-09,VirtualCity,27.09,5.2,56.28,7.15,Monsoon,2023,6,9,160
2023-06-10,VirtualCity,28.94,5.48,56.53,5.95,Monsoon,2023,6,10,161
2023-06-11,VirtualCity,27.65,6.95,60.89,8.26,Monsoon,2023,6,11,162
2023-06-12,VirtualCity,27.57,7.32,57.71,6.68,Monsoon,2023,6,12,163
2023-06-13,VirtualCity,29.22,4.97,51.24,6.97,Monsoon,2023,6,13,164
2023-06-14,VirtualCity,26.2,6.72,49.53,7.99,Monsoon,2023,6,14,165
2023-06-15,VirtualCity,26.42,4.05,48.01,7.24,Monsoon,2023,6,15,166
2023-06-16,VirtualCity,27.85,6.87,59.32,6.66,Monsoon,2023,6,16,167
2023-06-17,VirtualCity,28.9,4.66,50.27,5.09,Monsoon,2023,6,17,168
2023-06-18,VirtualCity,29.14,6.88,59.25,7.88,Monsoon,2023,6,18,169
2023-06-19,VirtualCity,26.12,6.79,55.38,7.51,Monsoon,2023,6,19,170
2023-06-20,VirtualCity,28.35,6.2,54.56,6.76,Monsoon,2023,6,20,171
2023-06-21,VirtualCity,25.6,7.89,51.97,6.1,Monsoon,2023,6,21,172
2023-06-22,VirtualCity,29.35,2.77,55.81,7.33,Monsoon,2023,6,22,173
2023-06-23,VirtualCity,24.74,3.97,53.07,7.86,Monsoon,2023,6,23,174
2023-06-24,VirtualCity,28.26,5.8,51.63,7.37,Monsoon,2023,6,24,175
2023-06-25,VirtualCity,25.11,3.31,55.86,9.18,Monsoon,2023,6,25,176
2023-06-26,VirtualCity,28.95,5.67,52.48,8.03,Monsoon,2023,6,26,177
2023-06-27,VirtualCity,26.64,5.82,49.84,7.03,Monsoon,2023,6,27,178
2023-06-28,VirtualCity,24.06,9.61,55.42,8.01,Monsoon,2023,6,28,179
